8435,1,7,5,a,a,0,0,7,e,d,0,d,a,1,67,r,12,i,1,4,a,5,a,3,b,a,6,h,a,b,5,15,b
8437,1,17,1,b,a,0,3,11,e,b,3,c,f,1,51,b,10,c,1,0,b,4,a,1,b,a,3,j,a,b,15,18,b
8438,1,17,1,a,a,0,1,8,d,b,1,c,f,0,96,b,11,c,0,11,a,5,a,1,b,a,21,b,a,b,15,6,b
8443,1,17,6,b,a,0,5,13,c,b,16,d,a,0,80,r,12,f,1,0,a,4,a,1,b,a,9,f,a,b,5,0,b
8446,1,4,0,a,a,0,2,2,d,b,5,c,a,1,53,b,9,c,3,0,b,6,a,1,b,a,10,b,a,b,15,18,b
8447,1,2,6,b,a,0,1,14,a,b,7,c,f,1,35,b,17,f,2,0,a,3,a,1,b,a,6,b,a,a,15,15,a
8456,1,16,10,a,a,0,1,5,e,b,17,c,a,0,65,b,9,a,0,2,a,2,b,3,d,a,7,b,a,b,10,18,b
8457,1,3,5,a,a,0,2,4,e,b,4,c,f,0,47,b,7,a,0,0,a,5,b,2,b,a,7,d,a,b,15,12,b
8458,1,10,10,a,a,0,7,12,d,b,16,d,a,0,46,k,13,g,0,7,a,5,b,1,b,a,14,f,e,b,15,3,b
8459,1,11,1,a,a,0,3,14,a,b,4,a,f,2,34,b,9,a,2,3,a,2,a,2,b,a,5,b,a,b,5,6,a
8460,1,2,10,a,b,0,1,4,a,b,16,c,b,0,41,a,7,a,1,2,a,2,a,2,b,b,7,b,a,b,5,3,a
8461,1,14,6,a,a,0,1,5,e,b,18,c,a,1,90,i,8,a,1,0,b,6,a,3,b,a,18,b,a,b,5,9,b
8463,1,13,1,a,a,0,0,1,e,a,21,c,f,1,43,b,9,a,4,0,a,1,a,1,d,a,9,b,a,b,0,9,b
8466,1,1,1,a,a,0,0,10,e,b,3,d,h,3,77,r,10,g,3,8,a,5,a,4,b,a,15,f,a,b,15,9,b
8467,1,22,0,a,a,0,2,11,c,b,8,c,c,1,32,i,12,c,4,3,a,3,a,2,b,a,7,j,a,d,5,18,b
8468,1,16,5,a,a,0,0,1,e,b,24,a,b,0,58,b,15,a,3,5,b,5,a,2,b,a,6,b,a,d,15,15,b
8469,1,5,1,a,a,0,2,11,d,b,9,d,f,1,69,k,17,i,1,9,a,5,a,1,b,a,16,f,a,d,10,15,b
8470,1,15,10,b,a,0,0,13,e,b,17,d,f,0,39,m,11,f,0,0,b,3,a,1,b,a,1,f,a,b,10,6,b
8477,1,6,0,a,a,0,4,18,a,d,12,d,h,0,19,k,14,g,2,4,a,3,a,1,b,a,7,g,f,b,0,15,a
8478,1,16,1,a,a,0,2,7,a,b,8,d,f,1,87,n,19,i,1,8,b,2,a,1,b,a,9,l,a,b,5,3,a
8480,1,2,1,c,b,0,0,9,d,b,8,d,f,1,71,r,12,i,1,0,a,5,a,1,b,b,16,f,a,a,5,18,b
8482,1,14,6,a,a,0,1,8,e,b,17,a,a,1,56,b,14,f,5,2,b,5,a,1,b,a,8,b,a,b,10,3,b
8483,1,7,1,a,a,0,1,6,e,b,16,d,a,2,92,r,10,i,2,5,a,5,b,1,b,a,12,f,a,b,5,15,b
8486,1,15,0,a,a,0,2,8,c,d,3,c,f,1,70,b,9,b,3,3,a,2,a,1,b,a,4,j,a,b,10,6,b
8490,1,8,1,a,b,0,5,4,e,b,0,d,b,1,85,r,9,i,1,1,b,6,a,2,b,b,8,f,f,b,5,18,b
8491,1,3,1,a,b,0,2,4,e,b,12,c,f,1,53,b,5,a,1,2,a,5,a,1,a,b,4,b,a,b,5,15,b
8494,1,6,10,a,b,0,1,14,e,b,7,d,f,0,85,k,13,i,1,10,b,6,b,3,c,b,14,f,a,b,15,6,b
8495,1,16,1,a,a,0,3,9,e,b,7,c,f,1,44,a,15,f,1,1,a,5,b,1,b,a,7,j,a,b,0,18,b
8498,1,15,6,a,b,0,1,15,e,b,16,d,a,1,50,r,7,i,1,10,a,2,a,1,b,b,12,g,a,b,10,15,b
8503,1,11,6,c,a,0,1,10,e,b,8,c,f,1,28,e,14,c,1,0,b,5,a,3,b,a,8,j,a,b,5,18,b
8505,1,6,0,a,a,0,4,4,e,b,15,a,a,1,54,b,9,a,1,4,b,1,b,3,b,a,10,b,a,b,10,9,b
8507,1,0,1,a,b,0,0,15,a,b,10,c,f,0,72,a,10,b,2,0,b,3,b,1,b,b,7,b,a,b,10,15,a
8509,1,18,0,a,a,0,1,4,c,b,7,e,f,2,61,n,7,i,2,4,b,5,a,1,b,a,14,f,a,b,10,12,b
8512,1,2,6,c,b,0,1,15,e,b,17,a,a,1,44,b,12,f,1,1,a,2,b,1,b,b,14,b,a,d,15,18,b
8514,1,16,1,a,b,0,1,7,e,b,2,d,f,1,42,l,13,i,1,4,b,5,b,2,b,b,4,i,a,b,15,0,b
8516,1,9,1,b,a,0,3,11,a,b,0,c,f,1,45,a,10,c,1,0,a,2,a,1,b,a,14,a,a,b,5,18,a
8517,1,6,10,a,a,0,4,11,d,b,7,c,f,1,43,a,8,c,1,0,a,2,a,3,b,a,18,b,a,b,10,6,b
8521,1,9,6,a,a,0,6,13,d,c,19,c,a,1,80,i,11,f,2,4,b,4,a,2,b,a,11,a,a,b,15,15,b
8523,1,22,6,b,a,0,2,12,c,b,20,a,a,1,54,i,27,c,1,0,a,5,b,3,b,a,5,b,a,b,5,18,b
8525,1,17,6,a,a,0,1,12,c,b,16,d,a,2,16,p,16,g,5,1,b,5,b,1,b,a,3,f,a,b,10,12,b
8527,1,18,6,a,a,0,3,8,a,b,2,d,h,0,42,k,12,g,2,2,b,6,a,1,b,a,9,h,a,a,10,9,a
8530,1,18,1,a,a,0,4,3,d,b,19,c,f,1,61,i,9,f,1,0,a,5,a,3,b,a,12,a,a,b,5,9,b
8532,1,9,0,a,a,0,0,0,d,b,20,a,b,1,39,b,13,a,5,1,b,1,b,3,b,a,7,b,f,b,5,12,b
8533,1,11,0,a,a,0,2,8,e,b,23,c,f,1,25,a,9,c,1,0,a,1,a,3,b,a,8,b,a,b,10,12,b
8537,1,17,5,a,a,0,5,8,e,b,17,c,f,0,90,a,14,f,2,5,a,1,b,1,b,a,10,b,a,b,10,9,b
8538,1,14,0,a,a,0,5,14,e,b,2,c,a,1,38,b,11,a,4,5,b,5,a,1,a,a,5,a,a,b,5,0,b
8556,1,4,1,c,b,0,2,4,e,b,16,d,a,1,98,k,7,i,1,3,b,6,b,3,b,b,6,f,a,b,5,9,b
8558,1,4,0,a,a,0,3,17,e,b,16,f,f,1,20,m,7,i,2,2,a,3,a,1,b,a,13,f,a,b,5,15,b
8564,1,11,10,a,a,0,1,6,e,b,19,d,a,1,40,l,8,g,1,1,a,3,b,3,b,a,9,f,a,b,5,15,b
8572,1,1,5,a,a,0,1,7,e,b,1,c,f,1,88,i,9,c,1,1,a,2,a,1,b,a,10,b,a,b,10,12,b
8575,1,22,5,b,a,0,3,13,a,b,8,d,c,0,46,r,23,f,0,0,a,6,b,1,b,a,3,f,a,d,0,9,a
8577,1,5,5,b,a,0,3,18,a,d,1,d,f,1,13,r,9,f,1,0,b,5,a,3,b,a,2,f,a,b,15,18,a
8584,1,18,10,a,b,0,1,3,e,b,15,c,f,1,83,e,11,f,1,4,b,3,a,2,b,b,6,b,a,b,5,18,b
8588,1,1,10,a,a,0,1,11,e,b,4,c,b,0,37,i,12,b,0,9,b,2,a,2,b,a,15,j,a,d,10,15,b
8595,1,8,5,a,a,0,2,1,e,b,21,b,b,3,43,b,27,a,2,0,b,3,b,3,b,a,8,e,f,b,0,15,b
8598,1,1,6,a,b,0,0,17,e,b,13,a,h,1,42,b,19,c,1,1,b,5,a,1,b,b,8,b,a,b,5,0,b
8609,1,5,1,a,a,0,3,14,a,b,17,d,f,2,36,r,14,i,2,4,b,3,a,3,b,a,10,h,a,b,10,18,a
8611,1,6,10,a,a,0,3,3,e,b,20,d,f,0,94,r,5,i,0,4,a,3,b,2,b,a,17,f,a,b,15,6,a
8612,1,9,6,b,a,0,3,4,b,b,6,d,b,0,52,r,10,f,3,0,a,5,b,2,b,a,6,h,b,b,5,6,a
8614,1,18,10,a,a,0,3,15,d,b,0,c,a,0,55,e,7,a,0,3,a,6,a,1,b,a,6,j,a,b,15,15,b
8618,1,10,6,c,b,0,0,4,e,b,8,a,b,1,46,b,10,a,1,0,a,5,a,1,b,b,5,a,f,b,10,18,b
8625,1,21,6,a,a,0,2,17,e,b,14,d,h,1,68,k,17,g,1,8,b,2,a,1,b,a,14,g,a,b,15,3,b
8626,1,4,10,a,b,0,2,4,e,b,5,d,g,1,78,l,5,g,1,0,b,6,a,3,b,b,15,f,a,d,5,15,b
8628,1,3,10,a,a,0,2,10,e,b,17,d,f,1,50,j,11,i,3,5,a,3,b,1,b,a,4,f,a,b,0,3,b
8629,1,7,10,a,a,0,4,9,e,b,0,c,f,1,49,b,10,f,1,0,b,4,a,1,b,a,5,j,a,b,15,3,b
8630,1,22,1,a,b,0,4,10,d,b,24,c,h,1,92,e,17,c,3,2,b,2,a,1,b,a,8,j,a,b,5,18,b
8635,1,9,1,a,a,0,2,1,e,b,22,a,b,1,50,b,14,a,1,0,b,6,a,2,b,a,4,j,f,d,10,0,b
8637,1,16,6,c,a,0,2,9,d,b,4,d,f,2,21,m,13,i,2,0,b,5,a,3,b,a,5,f,a,b,10,18,b
8639,1,14,0,a,a,0,3,16,d,b,9,c,f,1,63,b,6,b,1,4,b,6,a,1,b,a,17,b,a,b,5,12,b
8640,1,22,1,c,a,0,2,7,d,b,15,c,f,1,62,e,15,f,3,0,a,5,a,1,b,a,4,b,a,c,10,18,b
8641,1,0,5,b,a,0,0,16,a,b,5,d,e,1,28,r,7,f,3,0,b,6,a,1,b,a,3,h,a,b,15,6,a
8644,1,16,6,a,a,0,1,16,a,d,0,c,a,1,41,i,7,a,2,11,a,3,b,3,b,a,17,b,a,b,5,6,a
8646,1,5,6,a,a,0,3,13,a,b,8,c,f,0,64,b,6,f,0,4,a,4,a,4,b,a,15,b,a,b,10,15,a
8648,1,8,10,a,a,0,2,16,a,b,9,d,a,0,51,n,6,i,0,6,b,0,a,1,b,a,11,f,a,b,0,15,a
8652,1,17,10,a,a,0,3,4,c,b,16,d,h,1,65,j,7,g,3,2,b,6,a,3,b,a,3,f,a,b,15,15,a
8654,1,4,1,c,a,0,3,5,e,b,19,a,a,1,47,c,10,a,1,0,b,4,a,3,b,a,4,b,a,b,15,0,b
8656,1,0,10,b,a,0,0,12,e,b,16,c,f,0,48,i,22,c,0,0,a,5,a,1,c,a,5,d,e,b,10,9,b
8662,1,2,0,a,b,0,1,15,e,b,0,e,a,1,81,k,9,g,1,2,b,0,a,3,b,b,9,f,a,b,10,9,b
8665,1,16,1,b,a,0,1,7,a,b,17,e,f,1,45,j,12,f,1,0,b,5,a,1,b,a,3,f,a,b,10,18,a
8667,1,15,6,a,a,0,1,11,e,b,16,c,c,1,53,a,17,a,1,7,b,3,a,1,b,a,12,j,c,b,0,12,b
8669,1,5,6,b,a,0,3,9,e,b,6,c,f,1,45,i,14,c,1,0,a,2,a,1,b,a,6,j,a,b,5,15,b
8670,1,19,1,a,a,1,4,13,e,b,11,c,f,1,46,i,18,c,1,0,a,3,b,1,b,a,5,b,a,b,5,18,b
8673,1,12,5,c,a,0,1,6,e,b,11,d,a,1,48,m,11,i,1,0,b,0,a,3,b,a,4,f,a,b,10,15,b
8674,1,18,1,a,b,0,0,5,e,b,1,d,a,1,33,j,8,g,1,0,a,3,a,1,b,b,4,f,a,b,15,9,b
8676,1,17,0,c,b,0,4,11,e,b,11,d,f,1,58,k,28,i,1,0,b,5,a,1,c,b,7,f,a,b,15,18,b
8681,1,21,6,a,a,0,5,13,e,b,0,d,f,1,93,r,18,i,1,10,b,5,b,3,b,a,16,f,a,b,10,6,b
8682,1,5,10,a,a,0,1,14,a,b,21,c,a,0,74,b,19,f,0,8,b,3,b,1,b,a,19,b,a,b,15,6,a
8683,1,9,10,e,a,0,5,8,e,b,3,d,e,0,72,k,10,f,0,11,a,6,b,1,b,a,21,h,a,b,10,0,a
8684,1,21,6,b,a,0,5,12,c,a,3,d,f,1,97,r,21,f,3,0,b,5,a,1,b,a,8,f,a,b,5,15,b
8689,1,12,1,a,a,0,0,14,c,b,17,c,f,1,71,e,9,f,1,5,b,2,b,1,b,a,12,b,a,b,10,6,b
8691,1,21,1,a,a,0,0,10,e,b,18,c,f,1,85,i,27,b,1,5,a,1,a,1,b,a,13,j,a,b,5,9,b
8693,1,13,10,a,b,0,2,6,e,b,14,e,a,1,91,m,6,g,1,6,a,6,a,3,b,b,5,f,a,b,10,6,b
8696,1,11,6,c,a,0,0,7,e,b,8,c,f,0,43,e,11,c,0,0,a,6,a,1,b,a,5,j,a,b,15,9,b
8701,1,6,6,a,b,0,4,8,e,b,12,d,f,1,69,r,9,i,1,3,b,2,b,1,b,b,15,f,a,b,10,18,b
8705,1,5,6,a,a,0,3,5,a,b,0,d,f,0,53,k,6,i,1,0,b,4,a,3,b,a,3,g,a,b,15,12,a
8706,1,19,10,a,a,0,1,12,c,b,9,c,a,0,32,i,12,f,0,2,b,3,a,1,b,a,13,j,a,b,10,3,b
8708,1,11,6,a,a,0,0,13,a,b,16,c,h,1,67,i,9,f,3,2,b,3,b,1,b,a,5,a,a,b,15,18,a
8711,1,18,1,b,a,0,2,12,a,b,12,d,f,1,38,r,13,f,2,0,b,2,b,1,b,a,7,h,a,b,5,0,a
8712,1,17,10,a,b,0,2,15,c,b,21,c,h,1,84,a,8,b,3,2,b,6,a,1,b,b,16,b,a,b,5,3,b
8716,1,5,10,c,a,0,3,7,e,b,17,c,f,1,97,c,11,f,6,0,a,2,b,3,b,a,4,b,a,a,10,18,b
8719,1,8,1,a,a,0,1,6,e,b,4,d,e,1,13,n,10,i,1,4,a,6,a,1,b,a,15,f,a,b,10,12,b
8726,1,0,1,a,a,0,0,11,d,b,14,c,f,1,27,b,12,c,1,0,a,2,b,3,d,a,2,b,a,b,5,15,b
8727,1,5,10,a,a,0,2,18,a,b,12,d,c,1,44,k,27,i,1,8,a,6,b,1,b,a,19,h,a,b,10,9,a
8728,1,17,1,a,b,0,3,8,e,b,0,c,f,0,81,i,7,a,2,0,b,2,a,1,a,b,13,j,a,b,10,15,b
8731,1,3,10,a,a,0,2,8,c,b,0,c,f,1,45,b,10,c,1,3,a,3,a,2,b,a,15,b,a,b,5,6,b
8734,1,8,5,a,a,0,1,0,d,b,20,d,b,2,34,j,10,i,0,0,a,3,a,1,b,a,13,f,a,b,10,0,b
8740,1,2,6,a,b,0,1,12,e,b,19,d,h,2,80,r,13,g,3,1,b,5,a,1,b,b,19,f,a,b,10,9,b
8747,1,2,10,a,a,0,1,2,a,b,20,a,b,2,21,c,9,a,2,1,a,6,a,1,b,a,13,b,f,b,5,6,a
8749,1,17,6,a,b,0,1,15,e,b,1,c,a,1,90,i,6,a,1,10,a,5,a,3,b,b,14,b,a,b,10,18,b
8750,1,16,6,a,a,0,3,1,e,b,7,c,f,1,33,b,10,a,1,0,b,2,a,1,b,a,4,j,a,b,15,3,b
8752,1,7,6,b,a,0,0,3,e,b,16,d,f,1,47,n,8,f,2,0,a,4,a,3,b,a,6,f,a,d,5,3,a
8754,1,3,6,b,a,0,1,1,e,b,21,c,g,1,45,c,13,a,2,7,b,1,a,1,b,a,12,b,f,b,10,9,b
8755,1,17,6,b,a,0,3,12,a,b,8,c,h,0,55,i,10,a,0,0,a,6,a,1,d,a,2,b,a,b,15,3,a
8757,1,8,1,a,a,0,4,4,e,b,12,c,a,1,96,i,5,a,1,8,a,2,b,3,b,a,16,b,a,a,5,15,b
8758,1,6,1,a,b,0,3,2,e,b,5,d,c,1,72,k,16,i,1,5,a,3,a,1,b,b,7,h,a,b,10,15,b
8767,1,11,6,a,a,0,1,2,e,b,15,d,a,1,82,r,17,g,1,9,a,3,a,1,b,a,14,g,a,b,10,12,b
8769,1,17,5,b,a,0,1,10,a,b,17,d,e,1,49,r,19,f,4,0,a,3,b,1,b,a,6,f,a,b,5,6,a
8770,1,11,1,a,a,0,2,7,a,b,20,d,f,1,28,r,12,i,2,5,b,5,a,1,b,a,12,g,e,d,10,18,a
8771,1,1,5,a,a,0,0,17,e,b,21,d,f,1,17,k,5,i,0,1,b,3,a,3,b,a,8,f,a,b,15,12,b
8772,1,13,6,a,b,1,5,11,e,b,19,c,a,3,83,d,12,c,3,2,a,3,a,2,b,b,11,j,a,b,5,15,b
8773,1,11,6,a,b,0,4,10,c,b,15,d,h,2,84,k,13,g,3,11,b,2,a,1,b,a,14,f,b,b,10,12,b
8777,1,4,10,a,a,0,3,5,e,b,12,c,a,1,63,b,7,a,1,3,b,3,b,3,b,a,20,b,a,b,5,6,b
8778,1,21,6,a,a,0,3,18,e,b,16,d,f,0,83,k,18,i,0,7,a,5,b,3,b,a,16,f,a,b,15,12,b
8782,1,2,6,a,a,0,1,5,e,b,2,c,a,1,99,i,5,a,1,0,b,2,b,3,b,a,15,b,a,a,10,18,b
8784,1,14,1,b,a,0,3,12,a,b,14,d,f,0,17,r,9,f,0,0,b,5,b,3,b,a,8,f,a,b,5,12,a
8790,1,14,10,b,a,0,4,0,e,b,20,c,b,1,21,c,9,a,3,0,b,2,b,2,b,a,4,b,a,b,15,12,a
8795,1,11,6,a,a,0,7,6,e,b,18,c,f,1,96,d,9,b,1,1,b,4,a,1,b,a,9,b,b,b,15,9,b
8796,1,15,6,a,a,0,0,1,e,b,23,c,b,0,57,b,17,a,1,1,a,5,b,1,b,a,8,e,a,b,5,12,b
8797,1,18,5,a,b,0,4,11,e,b,0,a,f,1,65,i,19,c,1,1,a,2,b,3,b,b,17,j,a,b,10,18,b
8798,1,17,1,e,a,0,1,8,c,b,4,c,f,0,16,b,9,c,0,10,b,3,a,1,b,a,13,b,a,b,15,0,b
8800,1,16,1,c,a,0,2,13,c,b,14,c,f,2,50,d,18,c,2,0,a,5,a,3,b,a,6,j,a,b,15,15,b
8802,1,13,10,a,a,0,2,15,a,b,20,c,a,1,52,i,11,c,1,6,a,6,a,2,b,a,10,b,a,b,5,12,a
8806,1,20,5,a,a,0,5,1,e,b,23,c,b,0,55,b,21,a,2,8,a,4,a,2,b,a,8,e,f,b,10,18,b
8809,1,0,1,c,a,0,0,2,e,b,7,c,d,1,82,c,17,c,1,0,a,4,a,1,b,a,16,b,f,b,5,15,b
8810,1,16,10,a,a,0,1,12,c,b,17,a,f,0,87,i,23,f,0,1,b,5,a,1,b,a,12,b,a,b,10,9,a
8811,1,12,5,b,a,0,4,0,e,b,24,a,b,1,57,b,26,f,1,0,a,5,b,1,b,a,7,j,a,b,15,9,b
8813,1,14,5,a,a,0,4,5,a,b,9,d,a,1,99,k,14,g,1,6,a,4,a,1,b,a,21,g,b,b,15,18,a
8819,1,11,6,a,a,0,0,1,e,b,22,a,f,0,48,b,14,a,1,0,b,6,a,1,b,a,9,b,a,b,15,6,b
8827,1,5,10,a,a,0,3,5,e,b,0,d,a,0,35,k,5,j,0,4,b,0,a,2,b,a,5,h,a,b,5,18,b
8828,1,6,1,c,b,0,4,4,e,b,0,d,b,1,87,r,8,i,1,1,a,5,a,1,b,b,8,f,a,b,5,18,b
8829,1,14,6,a,a,0,1,5,e,b,3,c,c,2,90,b,10,a,2,5,b,4,a,1,b,a,16,b,a,b,10,15,b
8830,1,4,6,a,a,0,2,17,e,b,12,f,f,1,25,j,11,i,2,1,a,5,b,1,b,a,3,f,a,a,10,9,b
8834,1,16,10,a,b,1,5,10,c,b,2,e,f,1,33,k,17,i,1,7,a,2,b,1,b,b,12,h,a,b,15,18,b
8842,1,3,0,b,a,0,2,8,a,b,14,d,f,1,85,k,10,f,3,0,a,2,a,1,b,a,7,f,a,b,10,15,a
8854,1,10,6,b,a,0,0,14,a,b,12,c,f,1,26,b,11,f,1,0,a,3,a,3,b,a,5,a,a,b,15,12,a
8855,1,17,6,a,a,0,0,5,a,b,20,d,a,1,94,r,6,g,1,10,a,0,b,3,b,a,16,h,a,b,10,15,a
8856,1,7,0,b,a,0,1,14,a,b,0,d,f,1,66,r,8,f,1,0,a,5,b,1,b,a,15,l,a,b,0,18,a
8858,1,7,1,b,a,0,5,17,e,b,16,a,f,1,51,i,8,b,2,0,b,6,b,2,b,a,6,b,a,b,10,15,b
8861,1,19,1,a,a,0,0,17,e,b,17,d,h,1,70,k,7,g,1,0,a,6,b,1,b,a,4,f,a,d,5,12,b
8864,1,18,6,a,a,0,4,9,e,b,17,d,f,1,10,n,18,i,3,1,b,2,a,1,d,a,4,h,a,b,10,18,a
8867,1,18,1,a,b,1,1,15,d,b,16,c,f,3,53,i,6,b,4,1,b,4,b,1,b,b,9,b,b,b,5,9,b
8875,1,4,10,a,a,0,0,5,e,b,15,c,a,1,28,b,9,a,2,0,a,3,a,2,b,a,8,b,a,b,0,12,b
8878,1,4,10,a,a,0,0,1,e,b,21,b,b,1,46,b,20,a,2,1,a,4,a,3,b,a,11,e,a,b,5,18,b
8879,1,18,0,a,b,0,3,12,e,a,15,c,f,1,65,e,11,c,1,0,a,1,b,1,b,b,12,j,a,b,5,0,b
8881,1,7,5,a,b,0,4,1,e,b,21,d,f,2,82,k,9,i,2,5,b,3,a,1,b,a,11,h,a,b,5,3,b
8883,1,15,1,b,a,0,3,3,c,b,16,d,a,1,68,k,9,f,1,0,a,0,a,1,b,a,8,h,a,b,5,15,b
8885,1,4,6,b,a,0,3,6,d,b,10,c,c,1,54,b,8,a,3,0,b,6,b,1,b,a,4,b,a,b,5,15,b
8886,1,5,0,a,a,0,3,3,d,b,3,d,f,1,80,r,7,i,3,3,a,3,a,2,b,a,8,h,a,b,5,18,a
8887,1,21,5,b,a,0,1,10,d,b,8,c,f,1,31,d,15,c,1,0,a,4,a,1,b,a,2,j,a,b,10,18,a
8889,1,16,6,a,a,0,4,11,e,b,7,d,h,0,68,k,11,g,0,3,a,3,a,1,b,a,7,f,a,c,15,6,b
8890,1,7,10,b,a,0,2,11,c,b,0,c,f,1,26,e,15,f,1,0,a,6,b,1,b,a,2,a,a,b,10,6,a
8891,1,6,1,a,a,0,4,17,c,b,21,c,f,0,49,i,7,b,1,2,a,3,b,3,b,a,5,b,a,b,5,3,b
8893,1,6,6,a,a,0,1,16,c,d,17,c,a,2,43,a,8,b,2,11,b,2,b,1,b,a,12,b,b,b,15,3,b
8896,1,21,5,a,a,0,2,11,e,b,20,e,f,0,82,n,10,i,0,7,a,3,b,1,b,a,15,h,a,b,10,12,b
8900,1,3,10,a,a,0,2,3,e,b,5,c,a,2,52,b,5,a,2,0,a,5,a,3,d,a,8,b,a,b,15,12,b
8907,1,16,6,a,a,0,0,14,a,b,1,e,f,0,14,k,11,i,0,11,a,3,b,3,b,a,11,f,a,b,15,9,a
8911,1,18,5,a,a,0,0,4,c,b,12,c,b,0,69,b,8,a,1,2,b,0,a,1,b,a,7,b,c,b,15,9,b
8912,1,20,5,a,a,0,0,9,d,b,16,c,f,0,35,a,20,c,0,0,b,2,a,1,b,a,11,j,a,b,5,9,b
8915,1,18,6,a,a,0,8,11,e,b,20,d,a,1,50,r,17,i,2,3,a,6,b,1,b,a,7,g,h,b,0,15,b
8916,1,18,1,a,b,0,0,7,e,b,13,c,h,1,87,e,14,c,3,0,a,1,b,1,b,b,10,b,a,b,15,9,a
8917,1,5,1,e,a,0,3,16,c,b,0,c,f,1,19,i,12,b,1,6,a,3,b,1,b,a,13,b,b,b,0,15,b
8924,1,7,6,b,a,0,3,10,e,b,6,e,f,0,4,r,16,f,0,0,a,3,a,3,b,a,3,h,a,b,5,15,b
8925,1,5,1,a,a,0,3,3,a,b,4,c,f,2,29,b,5,a,3,4,b,5,b,2,b,a,6,b,a,b,10,9,a
8930,1,12,6,b,a,0,2,12,c,d,8,d,f,1,11,k,9,f,3,0,a,5,a,1,b,a,3,h,a,b,10,0,a
8934,1,7,6,a,b,0,1,11,e,b,16,d,c,1,66,r,12,i,3,3,b,4,a,1,b,b,11,h,c,b,0,15,b
8936,1,18,1,a,a,0,0,7,d,b,2,d,a,1,47,l,13,g,1,10,a,2,a,2,b,a,15,f,a,b,15,9,b
8937,1,20,10,a,a,0,1,18,c,b,10,f,a,1,30,r,23,g,3,1,a,6,a,3,b,a,7,f,a,b,15,6,b
8938,1,16,10,c,a,0,1,5,e,b,18,d,a,0,49,m,7,i,0,0,b,2,a,3,b,a,11,f,a,b,15,18,b
8941,1,4,6,a,a,0,3,7,d,b,6,d,c,2,87,r,16,i,4,3,a,6,a,1,b,a,6,f,a,b,10,3,b
8945,1,20,5,b,a,0,1,12,c,b,10,c,c,1,46,i,14,f,1,0,a,3,b,2,b,a,3,j,e,b,10,12,b
8961,1,13,1,c,a,0,0,8,e,b,0,c,f,1,33,e,10,c,2,0,b,2,b,1,d,a,1,b,a,b,5,18,b
8965,1,18,5,a,a,0,3,13,d,b,9,c,a,1,80,i,10,a,1,7,b,3,a,1,b,a,12,a,c,b,0,9,b
8970,1,16,1,a,a,0,3,0,d,b,20,c,b,1,33,b,15,a,1,0,b,0,a,1,b,a,14,j,a,b,5,18,b
8971,1,15,10,a,a,0,6,15,a,b,16,c,a,1,33,b,8,a,1,2,b,4,b,1,b,a,12,b,a,b,0,18,a
8973,1,0,10,a,a,0,0,5,e,b,17,d,g,1,99,j,5,g,1,0,b,1,a,1,b,a,15,h,a,b,5,9,b
8975,1,16,6,a,a,0,3,3,e,b,16,c,a,1,74,b,8,b,3,3,a,6,a,1,b,a,5,b,a,b,15,12,b
8976,1,15,10,a,a,0,1,10,a,d,15,c,f,2,50,a,15,f,2,10,a,5,a,1,b,a,16,a,a,b,5,18,a
8977,1,16,1,c,a,0,2,1,e,b,21,c,b,1,46,a,11,a,1,0,a,6,a,2,b,a,18,e,a,b,15,12,b
8978,1,18,10,b,a,0,5,6,a,d,13,c,c,1,75,e,16,d,1,0,a,3,a,2,b,a,3,b,a,b,15,6,a
8981,1,22,1,d,a,0,5,12,e,b,13,c,f,1,79,i,21,c,1,0,a,3,a,1,b,a,4,b,a,b,5,18,b
8985,1,17,6,b,a,0,1,11,e,b,3,c,h,1,55,a,14,b,1,0,a,6,a,1,b,a,11,j,a,b,15,18,b
8986,1,17,1,a,a,0,3,12,a,b,15,d,f,1,15,r,11,i,3,2,b,0,a,1,b,a,9,h,a,b,5,18,a
8988,1,0,10,a,a,0,0,14,c,b,24,d,f,1,28,j,11,i,1,0,a,4,a,1,b,a,8,l,a,b,0,12,b
8989,1,3,6,a,b,0,2,4,e,b,16,d,a,1,68,m,8,g,1,3,a,3,b,1,b,b,9,h,a,b,10,9,a
8991,1,4,1,b,a,0,3,14,a,b,16,c,f,1,56,b,9,c,1,0,b,3,a,1,b,a,2,b,a,b,15,18,a
8994,1,12,6,a,a,0,2,8,d,b,7,c,a,1,60,b,9,c,2,2,b,2,b,1,b,a,9,b,a,b,15,18,b
8997,1,21,6,e,a,0,1,13,d,d,0,c,a,1,79,i,13,f,1,1,b,2,a,3,b,a,5,a,a,b,5,15,b
9004,1,17,1,a,a,0,3,13,c,b,0,c,a,1,45,i,17,f,2,3,a,5,a,1,c,a,4,a,a,d,15,0,b
9006,1,14,10,a,a,0,1,5,e,b,23,c,a,1,95,b,5,a,1,6,b,5,a,1,b,a,15,b,a,b,15,18,b
9009,1,4,10,a,a,0,2,3,e,b,16,c,f,1,44,i,5,a,1,3,a,6,a,3,b,a,10,b,a,b,5,6,b
9012,1,9,6,a,a,0,0,2,e,b,17,d,f,3,36,n,9,i,3,6,b,5,b,3,b,a,12,f,a,b,15,18,b
9013,1,20,0,b,a,0,1,12,e,a,6,c,f,1,66,i,15,c,1,0,b,0,a,1,b,a,13,j,a,b,15,3,b
